Area Name,covid_deaths_pop,White,Mixed,Black_African_Caribbean,Asian,Other,geometry,pop_density
Adur,0.0006065224491065458,191.76999999999998,2.91,1.02,3.4599999999999995,0.86,"MULTIPOLYGON (((-38863.99617067622 6564186.691446396, -40586.85089930341 6565960.729997997, -41356.08670781389 6565282.03368264, -40904.70581560929 6563499.010886948, -40838.6781907253 6561476.752165579, -39910.35411054929 6560509.928995629, -39570.20493311345 6557620.256529753, -38885.90072247953 6556794.774081726, -37735.21792661065 6556755.56962524, -36993.06473557789 6555940.678726342, -36057.02502973668 6556303.767656782, -33132.21876340566 6557095.674077796, -32343.60116322516 6557309.003615526, -30426.65772511499 6557604.773764121, -27614.70470703174 6557204.297327423, -27612.54591868606 6557207.845713715, -28013.11352704585 6558185.722306015, -29560.51393678056 6558332.453194193, -31642.2205470744 6558011.973636989, -31196.29057365785 6558364.722137736, -31788.78322673196 6558725.485480185, -31779.32280262181 6558996.868836503, -32208.38944885681 6559734.710578535, -32123.09504494738 6560852.858283102, -32599.90368021325 6561177.289468277, -32600.14617077926 6561530.817682263, -32427.02994541299 6561814.887785939, -32961.56132874389 6562391.524036187, -32637.28115572132 6563153.835455753, -32989.27335779258 6563293.638320073, -33643.21154597968 6563553.320782061, -33531.58927570306 6564227.796847689, -33439.09898449208 6564263.270884654, -34241.6310332381 6564549.729718793, -37948.90550691286 6563866.896048371, -38863.99617067622 6564186.691446396)), ((-27270.03801619571 6564075.431997845, -27659.87902238047 6564133.090396717, -27716.10001459157 6565278.558635942, -28420.20356257778 6565437.454414849, -28824.45570135146 6565376.900450949, -28562.25711700916 6563816.221245143, -32386.84719772404 6563887.54259402, -33359.57087339095 6564234.878975288, -33465.1414104456 6564174.193968307, -33548.91893392753 6563593.724909447, -33214.63328035887 6563599.770009227, -32985.20017385462 6563470.307273756, -32699.96890006199 6563309.347662755, -32578.36361846347 6563136.65813535, -32878.9627067085 6562358.936112322, -32613.85212523396 6562203.037913254, -32328.06421626041 6561826.989137212, -32484.77948545276 6561353.949586361, -31983.29314724151 6560981.02207959, -31947.3245896747 6559975.317156426, -31358.77830259587 6558841.025553233, -30646.96588001082 6558350.660147538, -29426.78696689176 6558469.851616956, -28063.13215710059 6558323.17106302, -26420.37705542489 6558083.563168118, -27347.16495786387 6557904.692922182, -27440.48556718019 6557490.652917328, -27342.04698848465 6557652.447465247, -27266.29644092284 6557828.795034835, -27234.0377965264 6557829.967469578, -27226.28903460778 6557842.702966397, -27120.83354842416 6557834.080913105, -26487.59007667097 6557857.061982471, -24076.40946063359 6557705.609782457, -24119.13066701272 6558651.376652407, -26202.65732551237 6562070.947996135, -26689.1829997827 6563748.874339486, -27270.03801619571 6564075.431997845)))",615.4102125873338
Allerdale,0.0006853448716768446,197.84,0.89,0.15,0.98,0.12,"MULTIPOLYGON (((-353623.4224515036 7315578.457893322, -354664.035670938 7317148.485092403, -356711.3051800817 7317910.810891946, -359807.0706868037 7317784.058571451, -361550.9292634661 7316080.231186831, -361834.2301280563 7316043.676025912, -363450.1821186814 7315834.964988088, -363896.5507924124 7314661.567005012, -363495.6847432886 7315814.156767813, -365496.0051229687 7315637.993153693, -367581.27207812 7312850.147474556, -368854.4436351981 7311147.257983795, -368878.8441899291 7310374.6509651, -367703.8666167637 7309266.322871531, -364524.3939984778 7308094.04829388, -361727.02226347 7310041.030117288, -361524.796451513 7310181.722747606, -359964.004233201 7309691.215874841, -358586.0781004712 7307957.058220139, -357838.522827451 7308547.508055873, -357303.6597783869 7308249.986843573, -356757.5067929277 7308739.31827083, -356741.0110581533 7308688.380992564, -357272.0933403529 7308201.5731684, -358624.5718266081 7307844.930768637, -359862.4900084023 7309251.432913036, -361203.2394067542 7309501.355706793, -360809.6393077783 7308789.150601259, -361719.8785906604 7309640.834079663, -361860.9843659836 7309772.84453799, -362386.6968916961 7309448.090319751, -362323.5684247665 7308522.549761976, -361689.8049915091 7307955.742412427, -361629.2967743686 7307901.621927487, -361686.8193900458 7307788.422732338, -362078.5668228907 7307017.446186026, -361969.5102462039 7308063.598501206, -362393.1855696638 7307709.14233755, -362167.402312911 7306617.655327477, -362608.8981575053 7307057.409061588, -362651.2292824432 7306418.38827887, -362998.1999692969 7306620.611153984, -363407.4644994542 7305955.737271816, -362797.9781978641 7305998.140363598, -363615.8336392776 7305577.079624222, -362898.7558711731 7305666.733275862, -363587.8315719622 7304729.290060065, -363235.0837427462 7305270.87031017, -363793.347932821 7305211.141987527, -363615.1385425345 7305893.664989436, -364390.6595361185 7305037.338578752, -364288.3039035426 7305774.541777066, -364812.8794040449 7304713.281417276, -364609.0336564312 7305678.800464387, -364899.0828689164 7304853.489179238, -364871.6141287908 7305772.335350201, -364586.1891300672 7305901.548406306, -366023.7605983068 7306068.751107629, -365125.2557095924 7304410.13867255, -365864.8391588259 7305260.114311172, -365255.6567515697 7304253.312543863, -365532.5517636553 7303701.475433519, -364882.588898733 7303208.107827103, -365440.7255300332 7301739.044611174, -365067.6859315368 7301687.238064613, -365637.5095508414 7301165.951460814, -365151.638169724 7300140.239931498, -365343.3239489602 7300066.665092049, -365916.8128349336 7301186.840640513, -365342.8478859671 7302798.215923386, -366196.6355920849 7303675.735468213, -365774.8518943998 7302732.346056389, -366739.5685142781 7303394.689691314, -366082.2047453461 7302153.147080304, -367599.6233467819 7304625.146488992, -368214.5847118937 7304316.073620602, -368331.771674723 7305071.027224308, -368374.3647042759 7304620.239276762, -368636.730954135 7305230.709979517, -369527.2557566249 7304947.752692834, -369690.0785487024 7305501.775674497, -370304.3201834688 7304898.877024074, -369855.4956371904 7305493.618839548, -370654.9109840249 7305869.503551535, -370511.0359839175 7305028.412017431, -370985.4032467853 7305314.774727738, -370787.6226958307 7305683.526078574, -371075.125951926 7305442.189613587, -371780.1193032217 7306776.321649786, -372313.4103511579 7306435.076028612, -371246.0958361358 7305306.683039416, -372341.6361720032 7306431.58292468, -372442.3177964027 7305827.011389106, -371246.5758769882 7305268.145488185, -372620.5609688063 7305835.731779103, -372771.6559540353 7305471.296856573, -371998.3712933531 7305375.604189996, -371604.5236175633 7304756.331111113, -371943.4921394404 7304114.50397443, -371640.3423901678 7304759.411891674, -372776.3170506665 7305379.917271568, -372895.1004855573 7306256.900204662, -373451.4261761378 7305755.996447738, -372728.1948446243 7305170.153051682, -373264.3012487268 7305530.170141699, -373201.9069569088 7304959.699781943, -373676.1180888943 7305970.369338945, -373956.5902280625 7304760.085196059, -373920.1498848029 7305842.022724929, -373688.3678567751 7306081.0476085, -371265.2197169846 7307237.841824223, -371678.4635493815 7307542.076933483, -374811.3671158131 7305849.314508622, -378162.7656525786 7301625.843580474, -377846.7430046258 7301322.847045237, -378362.3173725862 7301407.582428214, -379634.1353518019 7295864.416149976, -382700.2301030755 7288517.792592967, -381997.590184235 7284564.02113629, -382195.0312809468 7281699.261252355, -383541.4863515561 7278993.216657292, -384667.2078134975 7277847.655625007, -387279.250890901 7275188.382317095, -388902.6375420801 7273920.566151811, -389744.2986380884 7272257.002582294, -390411.7794072061 7272347.260549205, -389736.7846818279 7271905.824055096, -389739.1325760543 7271785.962517066, -390718.2055951759 7272347.58956732, -390948.776205352 7270175.540475196, -391731.1888157366 7267609.414064048, -393347.3687136667 7265476.896351747, -395271.6162302324 7263115.481858146, -395411.8481050455 7262899.278667101, -397604.6513115378 7259517.426210181, -396735.5258095517 7259032.134296509, -396121.7700028958 7258955.549302685, -396796.8878590101 7258963.668716312, -395987.3503750744 7258635.908724575, -396577.4818170861 7258663.69632232, -398511.1329703361 7259800.836543167, -398516.9531707639 7259796.071355575, -397922.1167804688 7257308.816593762, -397305.9673868563 7252855.073924689, -396953.4601747489 7252106.841261231, -397558.7670195712 7252187.445547798, -397698.5097740222 7249897.463864663, -397699.4582776017 7249895.892128528, -395654.6767864739 7249080.301392224, -394775.977688848 7251128.594759437, -393733.1253776894 7250312.819062243, -390857.807601601 7250680.014360945, -389738.3090371019 7249658.620526628, -388447.0608374319 7249340.2369429, -387517.3253202217 7246156.513345608, -385387.9440300511 7246639.120454488, -383631.3078213845 7246225.52604286, -382269.9216789327 7249278.133668, -379478.3650162019 7247178.240044329, -377752.0632968939 7247080.204207508, -376931.0994734616 7245263.774203484, -375830.8733099807 7244636.304114107, -375918.1842702616 7242992.905681348, -374573.348614371 7240529.351437206, -374718.4287350669 7239155.886366183, -374184.4166613719 7238986.236779234, -374042.9752981871 7237874.974108829, -372973.529723028 7237055.628844285, -371811.562859319 7237354.326827608, -369286.3869171008 7235958.336497039, -367998.1872176437 7236378.004928838, -362661.1450750194 7232287.024011869, -360665.9239815929 7231795.477026139, -359913.3487188463 7230684.060161626, -358973.7356739533 7231059.231394368, -357575.5935353051 7229402.715359248, -357473.2929933429 7228352.360228688, -358373.1478958908 7227175.052158149, -356226.8420944476 7225569.834391567, -355456.3902692772 7223604.533812237, -354481.4657434252 7223435.33451651, -353428.2087817448 7221934.59784516, -352564.3330442446 7221840.44070867, -351082.2019531133 7222995.106207739, -350161.910686399 7224579.216780505, -349147.3553950895 7225019.238370229, -348676.3520271438 7223833.94419939, -347252.8674623772 7223011.060532419, -346490.0515000936 7223250.520410474, -346838.6358597599 7224223.612678698, -346145.6188021256 7225641.888764841, -344840.2989956644 7225240.446111148, -343784.1103226331 7227545.948906069, -342442.6217772841 7228578.704960637, -340858.6681271269 7229182.434897361, -339613.7008498962 7228941.951144892, -339335.6455266224 7229900.655053308, -335609.838936341 7230582.472140224, -335226.2704208751 7232024.647800292, -335849.0640765157 7233469.600492664, -335663.2054191294 7235509.211666538, -336826.1241746373 7236370.80521561, -336747.4349407197 7238466.596828353, -335804.1987137828 7239790.691441106, -336225.1541453869 7241890.482729434, -335826.1093834176 7242401.173429037, -337163.734155837 7243423.663141197, -335993.6259156744 7244969.430828911, -336960.0328750057 7244884.252931227, -338084.5021527 7246117.737801423, -334792.399048672 7248870.380280513, -336506.4205515723 7250291.486300329, -337781.3531746993 7250294.882894425, -338312.7372396616 7252129.455224259, -338935.215767757 7252503.757609502, -341495.3672034193 7252481.139371786, -342618.4653217425 7251788.651491788, -343637.6098238623 7252187.15435919, -344244.780218823 7253067.743599366, -343933.7870541704 7254011.984284029, -344455.2719713424 7258178.219507623, -343988.2095537327 7261325.853713589, -342073.2304705933 7262593.481177968, -340037.0089002345 7265069.602099226, -341798.5891081987 7266064.266094744, -343664.525944446 7266286.670265313, -343077.780599675 7268047.262737369, -341060.4889138152 7268975.258160523, -336503.0589794235 7267705.580802178, -333098.488294819 7268237.363242292, -332982.2551370527 7271428.817233032, -332149.295778161 7272987.361330146, -333566.9146424572 7275415.65762796, -335268.3632973391 7275628.149140237, -336311.8958861183 7276625.339350821, -336868.4010792798 7278179.601376569, -334056.6820746548 7279596.120383661, -333710.4071423156 7280898.293581715, -333174.9525902355 7280543.116868769, -332369.4626394534 7281661.207709439, -332690.0740116038 7282434.801614951, -332226.0729786376 7283611.490589818, -332979.9418530608 7284628.234507153, -332073.7211774819 7285508.373394434, -332615.7009986881 7286994.095691701, -334996.0941727264 7286483.895476911, -334154.6706439091 7288250.801116257, -335292.6424466139 7288845.751258448, -336301.1435984902 7287983.459427115, -336938.5920753952 7288435.977257784, -336655.2004948879 7290243.553433422, -337312.8746139478 7291009.587434337, -337379.741218106 7293365.892275859, -339241.40032666 7294660.863704062, -337188.7997233443 7295869.531518855, -336290.5790428194 7297310.055920165, -336486.481894612 7298308.285211088, -337105.6228773986 7298010.53156283, -341328.7550533646 7298799.607843827, -341085.8318447389 7299737.126895054, -341811.3114778991 7299911.111677207, -340420.5409708114 7300251.187825423, -340072.6392690451 7300862.266157532, -340248.4716264234 7301848.501330907, -342014.2808094791 7302872.7778086, -340323.0146508325 7304937.129672299, -340798.365063649 7305488.751242435, -341848.6675350302 7305509.721561039, -342680.9615679789 7308391.274309422, -345028.8222799746 7308284.604099729, -345699.7365626675 7309190.771245657, -346753.2491895672 7308279.898447079, -348024.9753508447 7308560.935456229, -347151.7563567879 7309468.442821885, -347570.9524753455 7311755.679779512, -347265.1317487856 7312535.420895253, -347463.2497998684 7312910.821422272, -347905.7499477437 7312953.650040912, -349316.5632131576 7312803.579622585, -350031.253598028 7313157.060214417, -351230.3676457558 7313749.946721017, -351440.1723575183 7314807.034105277, -353623.4224515036 7315578.457893322)), ((-365835.0920572187 7303593.895759687, -366090.1162639684 7303865.268448731, -365987.4242935159 7303498.960423858, -365835.0920572187 7303593.895759687)))",26.078822138490747
Amber Valley,0.0007725502742943651,196.26999999999998,1.6099999999999999,0.42000000000000004,1.52,0.2,"POLYGON ((-152914.0315987292 6968776.362005407, -155063.3457310727 6968219.995403038, -156742.8804294943 6968705.269964145, -158043.7765604616 6968535.146630998, -158489.3377264128 6967944.633047409, -159470.1064257449 6968413.863945565, -161218.7020603518 6968002.672629605, -162030.5705913957 6969101.849263836, -162527.4443322417 6968860.492350427, -163124.1467829369 6969321.105272263, -162862.1702807134 6969950.441739344, -163619.4560532691 6970975.631396734, -165514.5868154413 6971565.278865021, -165754.6158366391 6972873.576284862, -166463.3530379331 6973607.505149623, -166995.3034216764 6972555.73826318, -168578.9271329218 6972237.217492058, -169596.4286204728 6971102.568390842, -169272.2279663057 6969984.877933569, -170441.7525981859 6967412.197740855, -170191.2464020812 6966393.122498411, -168942.5190461536 6966683.556978707, -168321.6092312118 6966096.034805314, -169132.6668038555 6964778.584899557, -170719.8899947391 6964908.726056421, -171719.0354422332 6963358.12166747, -172513.2405441425 6963056.89198492, -172266.9179826737 6962487.403081289, -172909.512016999 6961595.068019776, -173569.1572007448 6961635.199909896, -175725.4211953873 6959544.129947572, -176522.9504562441 6959840.605659936, -177158.1635700973 6958955.493029378, -177364.2126312118 6957821.077588417, -175993.0479719999 6956658.008008617, -177951.6442796501 6954473.867406327, -176427.8356552874 6952612.157084743, -175588.5570077022 6952964.560654162, -175677.4658298721 6953367.870287837, -174362.621786932 6952996.419058897, -175451.852794036 6952113.269286983, -174409.395664785 6951377.118671091, -175746.1463123217 6951559.950319483, -175528.3954058682 6949230.044054815, -178029.4523351867 6948558.50860587, -178349.9013280211 6946163.225055071, -174931.5836120341 6944052.394489216, -174887.7062519079 6942682.637226281, -175491.545275713 6942620.919049066, -176021.6708523207 6941668.746452659, -178043.7591210056 6941949.084883646, -179001.992772702 6940826.502773908, -178440.5204370274 6939787.330602702, -178905.6670604937 6939107.467286848, -179230.3987443259 6937943.336269153, -178562.4753720465 6937198.455537739, -174782.9099252486 6937010.9406248, -174456.0049636415 6936508.801671195, -173498.3300103993 6936495.356059376, -171884.9171012123 6934876.315032314, -167872.9987518389 6937316.227929946, -167830.1629169304 6940426.822271852, -166734.4099693081 6940735.413435759, -166467.7688241151 6942555.854081394, -164881.7495763938 6942975.192686708, -164585.1138918549 6942327.969318856, -164155.1198216767 6942564.834254246, -163704.2470115161 6943607.769757568, -164612.0431205099 6945630.518073178, -162548.7620160391 6945875.445937376, -160820.2398910107 6944947.539002797, -158557.7209313301 6945417.497286769, -156977.1483791184 6945112.867788662, -156882.81277216 6944609.250429212, -154223.5497882784 6945583.540986031, -154286.572606214 6945000.134236614, -152622.4780283473 6943884.797767784, -152193.3637023681 6944666.324910536, -148365.7231155206 6944817.235169915, -147848.0717511015 6945461.004544126, -148218.8978283225 6946449.062303404, -147170.1251633254 6946883.307103102, -147408.4877891162 6947688.217913838, -145543.9668504681 6949523.807678957, -146838.454159185 6950704.805522393, -147438.1730364107 6953624.896084697, -148276.0584021686 6954598.432951636, -148708.2036080124 6958628.801567033, -149661.0021343878 6960952.691849914, -148236.98751309 6963807.582251444, -151477.1598178489 6965548.155291473, -152914.0315987292 6968776.362005407))",175.3393142578539
Arun,0.0004167755259458316,194.11,2.0100000000000002,0.72,2.8400000000000003,0.33,"MULTIPOLYGON (((-68726.99466473394 6571423.075146572, -70537.92370333454 6571296.549238531, -72268.80074027955 6570445.928478802, -72199.23226511967 6571392.518730285, -72908.08844535347 6571443.621752327, -73270.76172846658 6568250.358938486, -72334.5662756106 6567941.138687918, -72804.36325265086 6566808.403230033, -72396.1057757184 6564627.021839898, -75822.45515492297 6563983.361541959, -77036.5737170424 6561586.954740075, -77132.55236515525 6559291.04773677, -76389.54580269381 6556862.06138926, -76798.96993098548 6555110.596285625, -78026.67274829629 6555204.784793844, -80050.58388085874 6553781.09650008, -81791.02158125078 6554518.089651791, -81705.43060944085 6553251.593347104, -82306.97417202361 6552354.602323135, -81793.11846570414 6551746.080488876, -84056.45862015718 6551223.21577498, -83470.90673265661 6549611.353027174, -84162.1929508668 6550007.685203051, -85136.82280389825 6548231.410308574, -85078.41850989491 6548052.534871377, -84946.97015970932 6548103.668543731, -84090.17821887834 6547932.987711397, -84256.4662493206 6547177.387283299, -83533.96399654579 6546293.405307517, -83530.41161452455 6546290.816880729, -83959.00506808954 6545663.72525738, -83637.55805399045 6545498.888600219, -83000.98537114137 6546082.063866058, -82486.63172682653 6546686.691998166, -82056.14283948745 6546947.475010165, -81100.60289421486 6547822.497573717, -79759.76915939426 6548377.687164431, -76614.55714981993 6549258.058239493, -74792.70695160472 6549687.417606742, -74736.41739207912 6549702.075202025, -72205.44583933463 6550427.278320971, -72182.58995635605 6550430.259150363, -71498.0841360981 6550643.322206488, -69838.81439843716 6550834.583984413, -67351.19472038961 6551315.931020963, -66231.33098007563 6551532.373286775, -64841.3627613725 6551996.189933737, -62381.12929736428 6552816.516898233, -60336.24406280494 6552901.429208606, -60717.12706813547 6553990.671015188, -61441.16574207744 6554717.38416345, -61985.85882761998 6554723.844209638, -62422.87053817892 6555050.089111678, -62663.38660857058 6556161.349721561, -63586.09708139508 6555617.901707239, -64149.16384205325 6557593.114576626, -63131.96921453578 6558027.748147816, -63582.96239438409 6559003.759685004, -63147.92266852666 6559374.981914314, -62485.82006458894 6561864.710394712, -62375.6089174093 6561980.564170246, -62337.44194945395 6561942.159892308, -62409.48403557234 6561859.029462423, -63077.67183464694 6559322.061425528, -63508.48297667311 6559002.372119091, -63064.56379476633 6557982.337320816, -64086.94228955013 6557557.296196795, -63578.88064719932 6555753.973213528, -62611.01922238511 6556253.572096467, -62274.19216407933 6555025.080026569, -61405.27254599339 6554842.097803104, -60629.35498432029 6554219.309957907, -60325.97225087551 6553109.442876738, -59898.36718712989 6553266.882318465, -58188.43815065807 6553232.596562439, -56480.76407138213 6553321.705401684, -55123.06378502974 6553313.98782754, -50415.89294033922 6553287.782165941, -48534.17654746006 6553421.363649837, -48528.6873774385 6553422.085549562, -49509.66678777018 6557256.708332097, -49649.27811092252 6559862.908101227, -47010.1902366156 6560007.592237147, -47065.18958910277 6563446.792022608, -45560.88120640959 6562044.872209792, -42477.6176291782 6563962.771275678, -40904.70581560929 6563499.010886948, -41356.08670781389 6565282.03368264, -40586.85089930341 6565960.729997997, -40508.74098798651 6568416.149388646, -42308.54832867924 6567908.211995799, -43716.9122690829 6569277.366378377, -45487.34318516124 6566907.024479656, -45992.8635405535 6566851.432695781, -45834.6734647135 6568078.142274964, -47271.4514054516 6568017.735502034, -47542.47241063267 6569226.267140537, -47924.83617110978 6569207.014485147, -48978.82742609885 6566488.848335851, -50013.69510316569 6567227.95061614, -50261.00856904471 6569646.039094398, -50907.2334270896 6569696.601241012, -51754.80406288811 6567622.763178566, -53053.49897289643 6567813.610485834, -52907.87106574018 6569448.300620722, -53658.20484715865 6569455.049653855, -53749.75120247965 6570284.847144234, -54876.18313364211 6569126.056343042, -54893.50911400684 6567850.092231062, -55650.61552204744 6570423.254635515, -57321.38357456742 6568497.683010777, -57805.9547055346 6568650.968168761, -58419.54989327401 6567449.042841361, -59313.76797483192 6567126.459598147, -59909.78676714532 6568018.969378118, -60907.22760339183 6567718.330509149, -60535.17703079005 6567155.853668607, -61100.41745281392 6566939.579703789, -62454.47035559561 6568305.390806538, -61078.80054650609 6569214.684045838, -60800.14870252744 6568615.334944684, -60442.5699514132 6568897.777206356, -60508.41717228062 6570109.05870534, -61571.18671527348 6570710.948609441, -64517.82272899226 6570312.538753935, -66090.10109722114 6570937.414584223, -67343.83982848973 6570702.504556235, -68726.99466473394 6571423.075146572)), ((-84972.91113401864 6547949.382488775, -85042.96208976963 6547943.940285813, -84898.28011080367 6547500.798304776, -84972.91113401864 6547949.382488775)), ((-83491.47061125231 6545371.149750786, -83618.56055283235 6545364.862794504, -83551.80124857406 6545309.990743294, -83491.47061125231 6545371.149750786)))",289.9115701004738
Ashfield,0.0010866336246658016,195.37999999999997,1.78,0.78,1.8300000000000003,0.22,"POLYGON ((-140254.2507611855 6979257.832149958, -141262.0960612333 6979945.893309371, -142707.1130891302 6979802.650737188, -143463.8505496442 6980550.08542681, -144265.805831512 6980507.396886878, -144794.5742068487 6979208.753672492, -146557.6949703828 6979421.298361482, -147325.4334105054 6978862.002574663, -147563.2693988464 6977775.273663194, -146380.3767810955 6973953.178111524, -147139.9052341485 6972994.063195978, -145988.9941960522 6970976.504205342, -146048.8510756268 6968968.873359013, -144784.2397245717 6967702.194105371, -145745.1942451053 6966725.802347721, -145036.2631546184 6965141.403469377, -148236.98751309 6963807.582251444, -149661.0021343878 6960952.691849914, -148708.2036080124 6958628.801567033, -148011.2332016048 6958908.479510386, -146830.4835134669 6957587.404117733, -145616.5184745382 6957683.710350843, -145588.6107316193 6956789.76322512, -145287.2780362624 6957129.892963124, -145107.7871724185 6956581.70645238, -144615.4484187363 6957402.138622745, -143026.142882198 6957753.398247281, -140974.2947803633 6955941.386588387, -139531.5937298219 6956195.441152888, -137899.9523411331 6954872.614246978, -138176.416457 6954599.485349658, -136818.7974928286 6953047.264154498, -137212.0511422547 6950947.207567775, -136382.8210528826 6950343.381606379, -135027.804390115 6951190.918232257, -134683.5177968822 6952197.82585707, -133047.3617371898 6951700.953593639, -131662.6984810691 6952276.554226651, -131009.0344582634 6955401.053510897, -131585.8066038786 6957786.249103022, -133261.0479336161 6957829.426382692, -133844.5634064811 6958414.673980583, -135523.0610946504 6957901.557640036, -136713.5503033041 6958925.315234551, -137066.4272205772 6960310.033254984, -136463.1774442625 6963902.016959651, -133862.3343711904 6964902.599826002, -132796.0235964081 6965958.782152315, -133155.3284234961 6966322.386771321, -132099.8881124718 6967098.489298509, -129603.8785075985 6967927.86129861, -131122.2432714525 6970062.862111906, -136136.2212736414 6972929.399514643, -138026.9960341068 6974648.221323445, -137716.1984767675 6975877.62695399, -138145.6175580429 6977149.542556614, -139742.0792775071 6977430.972241972, -140254.2507611855 6979257.832149958))",423.2553006372525
Ashford,0.0010305155653992863,187.39999999999995,2.86,2.33,6.7700000000000005,0.66,"POLYGON ((108344.8919870813 6635589.977854203, 106313.7111666806 6635882.987977215, 105655.7994357205 6633361.395420622, 104434.7993760716 6632878.3696704, 102820.3439810722 6633957.355802833, 102361.6291739992 6632486.560407406, 100779.8575577139 6632324.027074024, 100578.3289725832 6631464.113607313, 99303.35749750765 6631871.62476028, 97966.88202455826 6630344.723100122, 96123.73052150771 6630317.373091533, 95720.68214716842 6628892.694676846, 94871.21767115536 6628967.803052953, 93705.19112466121 6630003.403551004, 91523.47485384038 6627742.050712452, 89494.98883439151 6628682.397161671, 88512.14151121389 6628484.313526156, 88081.0872636343 6628890.612035623, 88584.09091796562 6629963.635828933, 88238.24205155096 6630175.686189488, 87102.53525494372 6630404.766115496, 85859.25099792845 6628229.559586427, 82886.66427842372 6626025.016513496, 82986.17682846914 6625079.36065514, 79805.1624542927 6625408.352621109, 79012.56609351924 6623359.105742596, 77858.10276338567 6623418.496789338, 78128.24494147848 6622955.347909402, 76114.29840249708 6621854.630819257, 76247.99642574259 6619652.842498575, 75520.28552173394 6619742.31687157, 75332.02354998238 6618513.638693566, 73977.49142464896 6618351.668195801, 74209.21576909628 6617785.221003971, 73323.72552275748 6617021.856948101, 73204.23024811546 6616011.086280722, 72095.37449941813 6615045.041137244, 72357.9518289713 6613756.658815281, 71186.03578655669 6613031.460055789, 71485.38602570983 6612884.46659158, 70849.65066160062 6612243.303681329, 69717.89973195671 6612629.005335284, 69008.08572046933 6611413.983910607, 67203.23759013075 6611337.108514115, 67796.28257331908 6608887.372828558, 65719.57187287766 6607732.615371365, 66301.76022828175 6607201.852907743, 66415.8454580089 6604003.839996291, 70062.07412239295 6604210.910178231, 71531.86013106997 6602686.145734707, 71987.51151626954 6602772.136609797, 71768.85736448428 6601818.980126565, 69830.09016947741 6599820.540922074, 68096.04233340235 6599284.969195507, 66068.13286865409 6595453.313577414, 66049.49640124533 6593616.670675833, 67065.19548020622 6592789.192088991, 66329.60439761613 6592468.579156994, 66486.16454482287 6591739.944551877, 67466.78426706271 6591588.783649174, 67391.80519064845 6590196.211733047, 69892.69483287554 6591219.387803345, 71110.9963246944 6590164.906071474, 71988.7871146831 6591037.497455047, 72932.05205668721 6590665.134202242, 73621.70664625666 6591205.161563053, 75358.38202816702 6588648.549905439, 77836.80342051148 6587800.268449699, 78677.34873884598 6586937.897220004, 79176.52989989771 6587796.95977732, 82444.48463076168 6588185.954773655, 86713.0695312782 6586212.996165436, 92492.2606472875 6596781.218887303, 93246.91552144814 6596157.638352716, 92516.90029994452 6595430.33389861, 93521.42671436891 6594939.357366384, 93407.54508988949 6593599.822890567, 95157.01396245942 6593672.115267547, 95004.62358252719 6595682.338564734, 96812.84984919403 6595852.56394602, 96896.42151471687 6597300.204182583, 97757.73742310885 6597104.399238402, 98198.35330019063 6595605.178670818, 99573.30984232108 6594594.237124545, 100201.2591388637 6594889.22769735, 99962.06405704503 6595994.846458862, 100557.6887115714 6596973.860764022, 101794.9119948282 6596859.081225377, 101900.0724363122 6597497.185092698, 102724.953818978 6597258.619284221, 102562.6402639365 6597972.491881339, 104002.9613312943 6598861.080798458, 105169.3731286004 6597752.256506731, 107860.6655491758 6599175.384318924, 107684.6121891217 6601644.025866047, 108773.5705569379 6602285.152302038, 109668.9412775256 6605303.23222791, 108867.5107262124 6606640.073077982, 109470.6532199224 6607198.56567607, 109067.1467125774 6607882.495226117, 110809.6683331311 6608940.261658054, 110828.4718420069 6609683.594323856, 111376.1157840872 6609484.992250631, 111347.3804637325 6608990.900315871, 112668.4331419096 6608769.081062709, 113197.7712387837 6609158.800857774, 113276.5950128637 6610223.640553173, 113783.0191075938 6609943.975612254, 114574.5822135004 6611482.314265294, 113609.1049741078 6611858.443463942, 113324.762498352 6613031.024311584, 112279.3254053885 6613687.958200939, 112798.0927754637 6614763.884196368, 112376.7160567063 6615297.457455027, 113203.3763004191 6616555.078737116, 111145.4773341894 6617181.812204895, 111761.4241605542 6619893.23504, 110139.4678781028 6621696.429961817, 111007.181510933 6621972.777804968, 111643.9688354125 6622964.278879126, 111920.416672753 6624930.618512057, 111010.8165548454 6627199.235899795, 110242.7295763879 6627734.87093814, 110355.0541060731 6628817.075292179, 109780.4096842039 6629784.615985559, 110252.1305709671 6631545.457242887, 111119.3167694207 6632533.257751098, 108344.8919870813 6635589.977854203))",88.54115679304445
